t,qx,qy,qz,qw,ax,ay,az,gx,gy,gz
1204.268809,-0.637145,0.767839,-0.010916,-0.065960,1.535541,0.897536,-13.042173,-0.002363,0.003097,0.004502
1204.290205,-0.637099,0.767812,-0.010768,-0.066728,1.554176,0.927920,-13.076134,-0.002363,0.004161,0.003437
1204.310970,-0.637118,0.767818,-0.010880,-0.066468,1.532808,0.892304,-13.100193,0.000830,-0.000096,-0.001884
1204.332332,-0.637110,0.767855,-0.011409,-0.066032,1.540362,0.858374,-13.107930,0.002959,-0.002224,-0.000819
1204.353883,-0.637125,0.767855,-0.011348,-0.065890,1.521391,0.877161,-13.038180,0.000830,-0.000096,-0.000819
1204.374671,-0.637196,0.767820,-0.010315,-0.065787,1.482549,0.942312,-13.162255,-0.000234,0.002033,-0.000819
1204.395887,-0.637186,0.767789,-0.010165,-0.066263,1.525451,0.924555,-13.066262,-0.002363,0.003097,0.000245
1204.416691,-0.637155,0.767763,-0.010642,-0.066786,1.559470,0.906001,-13.041748,-0.001298,0.002033,-0.001884
1204.437854,-0.637148,0.767739,-0.010694,-0.067115,1.556553,0.922750,-13.088881,0.000830,0.000968,-0.000819
1204.458560,-0.637153,0.767727,-0.010712,-0.067211,1.550711,0.919659,-13.069948,0.002959,-0.001160,-0.000819
1204.479775,-0.637171,0.767784,-0.011365,-0.066271,1.524026,0.830070,-13.085855,0.000830,-0.000096,-0.002948
1204.501067,-0.637224,0.767812,-0.011175,-0.065466,1.486287,0.860777,-13.106284,-0.001298,0.002033,-0.001884
1204.521730,-0.637212,0.767754,-0.010702,-0.066324,1.545386,0.941445,-13.109076,-0.002363,0.004161,0.001309
1204.542886,-0.637199,0.767707,-0.010475,-0.067034,1.556269,0.943032,-13.095726,-0.001298,0.002033,0.000245
1204.563711,-0.637220,0.767697,-0.010764,-0.066911,1.540392,0.896475,-13.037216,0.000830,0.000968,-0.004012
1204.584996,-0.637267,0.767698,-0.010482,-0.066489,1.515543,0.911860,-13.132500,0.001894,-0.001160,-0.001884
1204.605738,-0.637258,0.767695,-0.010219,-0.066651,1.523034,0.927022,-13.064078,-0.001298,0.002033,0.002373
1204.626503,-0.637234,0.767713,-0.010292,-0.066660,1.531399,0.914183,-13.092903,-0.001298,0.002033,0.002373
1204.647719,-0.637218,0.767707,-0.010730,-0.066812,1.554456,0.900024,-13.083195,-0.001298,0.000968,-0.001884
1204.668326,-0.637244,0.767766,-0.010982,-0.065840,1.490428,0.844130,-13.055554,0.000830,-0.000096,-0.000819
1204.689622,-0.637252,0.767812,-0.011348,-0.065160,1.502432,0.836506,-13.070245,-0.000234,-0.000096,-0.000819
1204.711041,-0.637283,0.767755,-0.010635,-0.065646,1.507480,0.923483,-13.060880,-0.001298,0.002033,-0.000819
1204.731845,-0.637298,0.767667,-0.010062,-0.066612,1.535854,0.963297,-13.059325,-0.002363,0.004161,-0.001884
1204.753026,-0.637308,0.767621,-0.010030,-0.067057,1.546632,0.940377,-13.104239,-0.001298,0.002033,-0.002948
1204.773646,-0.637307,0.767609,-0.010593,-0.067118,1.563866,0.905494,-13.103301,0.002959,-0.001160,-0.004012
1204.794857,-0.637352,0.767590,-0.010061,-0.066978,1.515507,0.942083,-13.085177,0.004023,-0.001160,-0.000819
1204.815541,-0.637398,0.767607,-0.009739,-0.066397,1.486884,0.918911,-13.094601,0.000830,-0.000096,-0.000819
1204.836323,-0.637357,0.767672,-0.010912,-0.065851,1.536458,0.815447,-13.049181,-0.000234,0.002033,-0.000819
1204.857537,-0.637346,0.767672,-0.011002,-0.065951,1.532792,0.889700,-13.107200,-0.002363,0.003097,0.000245
1204.878226,-0.637334,0.767625,-0.010610,-0.066667,1.544471,0.938893,-13.071010,-0.001298,0.002033,0.001309
1204.899631,-0.637319,0.767585,-0.010490,-0.067288,1.562246,0.942911,-13.100269,0.000830,0.000968,0.000245
1204.920294,-0.637354,0.767625,-0.010643,-0.066469,1.508944,0.877792,-13.101534,0.001894,-0.001160,-0.001884
1204.941130,-0.637358,0.767659,-0.010658,-0.066038,1.510037,0.887449,-13.100739,-0.000234,0.002033,0.001309
1204.962409,-0.637276,0.767631,-0.011685,-0.066975,1.632330,0.889061,-13.133518,0.001894,0.002033,-0.000819
1204.983054,-0.637391,0.767592,-0.010185,-0.066570,1.423750,0.983038,-13.081754,-0.003427,0.002033,-0.001884
1205.004316,-0.637357,0.767579,-0.010973,-0.066926,1.576268,0.890740,-13.071371,-0.000234,0.000968,-0.002948
1205.025104,-0.637364,0.767615,-0.011312,-0.066383,1.535478,0.868153,-13.102593,0.002959,-0.001160,-0.000819
1205.046374,-0.637419,0.767573,-0.010779,-0.066429,1.518375,0.918792,-13.056747,0.001894,-0.000096,-0.002948
1205.067042,-0.637444,0.767568,-0.010882,-0.066228,1.528130,0.890319,-13.084831,0.001894,-0.001160,-0.002948
1205.087884,-0.637449,0.767616,-0.011443,-0.065528,1.520179,0.831543,-13.119284,-0.002363,0.000968,-0.001884
1205.109164,-0.637460,0.767624,-0.011293,-0.065350,1.505669,0.870357,-13.065704,-0.003427,0.004161,0.000245
1205.129808,-0.637459,0.767539,-0.010472,-0.066483,1.539451,0.977196,-13.036082,-0.001298,0.003097,0.001309
1205.151136,-0.637454,0.767482,-0.010056,-0.067250,1.551239,0.963570,-13.093245,-0.001298,0.000968,0.000245
1205.171815,-0.637467,0.767542,-0.010687,-0.066340,1.514173,0.847995,-13.090541,0.002959,-0.000096,-0.001884
1205.192696,-0.637506,0.767583,-0.010625,-0.065494,1.475696,0.865522,-13.065305,0.000830,-0.000096,-0.000819
1205.214000,-0.637495,0.767610,-0.010584,-0.065299,1.500453,0.883757,-13.103269,-0.002363,0.002033,0.002373
1205.234630,-0.637478,0.767542,-0.010085,-0.066328,1.535875,0.959589,-13.062721,-0.001298,0.003097,0.001309
1205.255900,-0.637516,0.767548,-0.010256,-0.065857,1.504089,0.886434,-13.093771,-0.000234,-0.001160,-0.004012
1205.276593,-0.637546,0.767539,-0.010314,-0.065673,1.504185,0.894444,-13.065636,0.004023,-0.001160,-0.002948
1205.297845,-0.637569,0.767527,-0.009883,-0.065654,1.492817,0.921130,-13.101623,-0.000234,-0.000096,0.000245
1205.318475,-0.637549,0.767517,-0.010213,-0.065915,1.522257,0.899752,-13.048650,-0.000234,0.003097,-0.000819
1205.339312,-0.637545,0.767503,-0.010447,-0.066077,1.529216,0.899943,-13.085222,-0.001298,0.002033,-0.001884
1205.360604,-0.637508,0.767506,-0.010873,-0.066336,1.548618,0.891890,-13.072346,-0.001298,-0.000096,0.000245
1205.381267,-0.637505,0.767498,-0.010844,-0.066456,1.536383,0.906103,-13.080508,0.000830,0.000968,0.000245
1205.402521,-0.637556,0.767464,-0.010418,-0.066429,1.516872,0.923812,-13.092629,0.001894,-0.000096,-0.002948
1205.423175,-0.637536,0.767510,-0.011310,-0.065941,1.537373,0.831925,-13.062938,-0.001298,0.002033,-0.001884
1205.444038,-0.637600,0.767429,-0.010138,-0.066457,1.508650,0.983952,-13.138304,-0.002363,0.002033,-0.001884
1205.465310,-0.637595,0.767399,-0.009943,-0.066879,1.528973,0.939392,-13.052559,-0.002363,0.004161,0.000245
1205.485951,-0.637558,0.767351,-0.010040,-0.067760,1.570893,0.957877,-13.038921,0.000830,0.002033,0.000245
1205.507218,-0.637635,0.767323,-0.009464,-0.067433,1.508079,0.957574,-13.090861,0.000830,-0.002224,-0.004012
1205.527870,-0.637642,0.767407,-0.010287,-0.066277,1.494403,0.814099,-13.052901,0.000830,-0.002224,-0.001884
1205.549082,-0.637634,0.767438,-0.010606,-0.065952,1.517402,0.880544,-13.089504,-0.000234,0.002033,0.000245
1205.569714,-0.637616,0.767401,-0.010479,-0.066568,1.546732,0.929420,-13.108497,-0.004491,0.003097,0.000245
1205.590660,-0.637614,0.767365,-0.010210,-0.067041,1.540786,0.943598,-13.074903,-0.000234,0.002033,0.000245
1205.611823,-0.637647,0.767300,-0.009926,-0.067520,1.546642,0.958142,-13.071792,0.000830,-0.000096,-0.004012
1205.632486,-0.637693,0.767327,-0.010051,-0.066752,1.505147,0.899733,-13.091952,0.004023,-0.001160,-0.002948
1205.653636,-0.637659,0.767395,-0.010984,-0.066147,1.540589,0.842903,-13.101301,0.002959,-0.002224,0.000245
1205.674242,-0.637680,0.767410,-0.010975,-0.065767,1.512542,0.880303,-13.097964,0.001894,-0.001160,-0.000819
1205.695411,-0.637754,0.767359,-0.009900,-0.065824,1.476699,0.951844,-13.122517,-0.003427,0.003097,-0.001884
1205.716090,-0.637695,0.767321,-0.010142,-0.066788,1.562417,0.937327,-13.084584,-0.004491,0.006290,0.001309
1205.736981,-0.637717,0.767220,-0.009417,-0.067839,1.558954,1.020052,-13.097868,0.002959,-0.001160,-0.001884
1205.758408,-0.637709,0.767329,-0.010786,-0.066468,1.498408,0.635154,-12.948679,0.000830,-0.003288,-0.002948
1205.779413,-0.637691,0.767449,-0.011968,-0.065022,1.509974,0.702529,-13.253960,0.015729,-0.002224,0.001309
1205.801220,-0.637808,0.767335,-0.009907,-0.065582,1.368349,1.170657,-13.132291,-0.010876,0.005225,-0.002948
1205.822098,-0.637814,0.767249,-0.008326,-0.066728,1.466855,1.113952,-13.052889,-0.015133,0.012675,0.004502
1205.843283,-0.637716,0.767291,-0.006855,-0.067341,1.429773,1.075516,-12.918295,-0.006619,0.007354,0.019401
1205.865045,-0.637342,0.767514,-0.008885,-0.068111,1.983840,0.672655,-13.045689,-0.010876,0.006290,0.026850
1205.885943,-0.637798,0.767204,-0.009785,-0.067196,1.550465,0.902138,-13.136835,0.034885,-0.021380,-0.057223
1205.907848,-0.638055,0.767105,-0.007882,-0.066132,0.894144,1.276427,-13.080436,0.022115,-0.012866,-0.011462
1205.928832,-0.637724,0.767378,-0.009431,-0.065951,1.561202,0.810841,-13.128863,-0.015133,0.007354,0.030043
1205.950740,-0.637499,0.767487,-0.011503,-0.066535,1.752020,0.689013,-13.012622,-0.015133,0.019060,0.009823
1205.971673,-0.637616,0.767281,-0.012774,-0.067538,1.698747,0.860251,-13.132392,-0.001298,0.000968,-0.028489
1205.994055,-0.637641,0.767230,-0.010850,-0.068220,1.496652,1.142069,-13.038897,0.001894,-0.005417,0.007694
1206.018507,-0.637480,0.767356,-0.010850,-0.068311,1.573300,0.937645,-13.073552,0.002959,-0.000096,0.017272
1206.041019,-0.637622,0.767325,-0.011904,-0.067139,1.554372,0.797287,-13.096441,0.001894,-0.000096,-0.018911
1206.062403,-0.637655,0.767363,-0.010949,-0.066566,1.475180,0.918975,-13.048703,-0.000234,0.004161,0.005566
1206.083115,-0.637469,0.767375,-0.011190,-0.068148,1.644090,0.961392,-13.044939,-0.008748,0.004161,0.014080
1206.104500,-0.637526,0.767255,-0.010183,-0.069115,1.576181,1.025643,-13.027509,-0.001298,0.000968,-0.004012
1206.125221,-0.637638,0.767294,-0.009918,-0.067673,1.441671,0.887849,-13.084051,0.002959,0.000968,-0.005076
1206.146594,-0.637549,0.767380,-0.011540,-0.067278,1.619211,0.801017,-13.094439,0.005087,-0.002224,0.001309
1206.167450,-0.637571,0.767433,-0.011310,-0.066493,1.509104,0.879755,-13.074315,0.002959,-0.003288,0.002373
1206.188680,-0.637700,0.767358,-0.009891,-0.066356,1.456024,0.982372,-13.106759,-0.000234,0.000968,-0.005076
1206.211063,-0.637607,0.767449,-0.011488,-0.065926,1.574052,0.771456,-13.073271,-0.006619,0.005225,0.001309
1206.232055,-0.637543,0.767420,-0.012432,-0.066718,1.612942,0.860625,-13.029638,-0.000234,0.004161,-0.001884
1206.253850,-0.637630,0.767327,-0.010797,-0.067241,1.507145,1.035790,-13.093177,0.002959,-0.002224,-0.000819
1206.274816,-0.637670,0.767290,-0.009853,-0.067416,1.512896,0.976617,-13.055936,0.001894,-0.000096,0.001309
1206.296177,-0.637622,0.767374,-0.011409,-0.066676,1.589393,0.761413,-13.131661,0.001894,-0.000096,-0.001884
1206.317905,-0.637704,0.767388,-0.010911,-0.065809,1.476307,0.881947,-13.124175,-0.002363,0.002033,-0.002948
1206.338809,-0.637712,0.767306,-0.009655,-0.066876,1.514680,1.035956,-13.044267,-0.003427,0.005225,0.003437
1206.360513,-0.637654,0.767261,-0.010167,-0.067860,1.591207,0.947301,-13.073382,-0.002363,0.004161,-0.000819
1206.382112,-0.637689,0.767291,-0.010916,-0.067068,1.541686,0.858905,-13.088918,0.000830,0.000968,-0.006141
1206.403398,-0.637743,0.767319,-0.010478,-0.066297,1.486997,0.904213,-13.103440,0.004023,-0.001160,0.000245
1206.425202,-0.637751,0.767314,-0.009969,-0.066360,1.508324,0.935857,-13.092262,0.000830,-0.000096,0.002373
1206.446122,-0.637756,0.767340,-0.010712,-0.065888,1.523766,0.854258,-13.082189,-0.001298,0.002033,-0.004012
1206.468845,-0.637772,0.767356,-0.010745,-0.065541,1.501970,0.877534,-13.067334,-0.002363,0.002033,-0.000819
1206.490300,-0.637715,0.767355,-0.011105,-0.066051,1.553235,0.892342,-13.099512,-0.001298,0.002033,0.002373
1206.512981,-0.637766,0.767279,-0.010026,-0.066607,1.509355,0.969294,-13.059290,0.000830,0.000968,-0.000819
1206.533893,-0.637778,0.767331,-0.010741,-0.065775,1.511764,0.837839,-13.109162,0.000830,-0.000096,-0.002948
1206.555035,-0.637768,0.767390,-0.011439,-0.065076,1.512118,0.819123,-13.089328,-0.000234,-0.000096,-0.000819
1206.577092,-0.637781,0.767362,-0.010997,-0.065344,1.509990,0.897369,-13.090498,-0.002363,0.003097,0.000245
1206.598071,-0.637769,0.767278,-0.010486,-0.066529,1.552599,0.961729,-13.072939,-0.002363,0.004161,0.000245
1206.619861,-0.637760,0.767243,-0.010464,-0.067019,1.546000,0.927660,-13.041973,-0.001298,0.002033,-0.000819
1206.640769,-0.637792,0.767255,-0.010613,-0.066548,1.522063,0.892581,-13.089882,0.000830,-0.000096,-0.002948
1206.662462,-0.637834,0.767258,-0.010075,-0.066194,1.491647,0.922528,-13.094602,0.000830,0.000968,0.000245
1206.683389,-0.637823,0.767243,-0.010251,-0.066441,1.527069,0.911181,-13.027631,-0.000234,0.002033,-0.000819
1206.704587,-0.637831,0.767223,-0.010294,-0.066595,1.529218,0.916406,-13.056278,-0.000234,0.000968,-0.001884
1206.729215,-0.637822,0.767275,-0.010950,-0.065976,1.525909,0.863257,-13.105069,-0.000234,0.000968,-0.000819
1206.750366,-0.637852,0.767251,-0.010356,-0.066065,1.506037,0.926230,-13.091912,-0.000234,0.000968,0.000245
1206.772219,-0.637845,0.767200,-0.010183,-0.066746,1.543119,0.940767,-13.090130,-0.001298,0.002033,-0.000819
1206.793373,-0.637833,0.767243,-0.010807,-0.066269,1.533007,0.867851,-13.113345,-0.000234,0.002033,-0.000819
1206.815287,-0.637831,0.767275,-0.011355,-0.065820,1.528624,0.851961,-13.078364,-0.001298,0.000968,-0.001884
1206.836221,-0.637872,0.767204,-0.010438,-0.066391,1.522242,0.961553,-13.121425,-0.000234,0.002033,-0.000819
1206.857297,-0.637895,0.767167,-0.009663,-0.066717,1.503533,0.961227,-13.046070,-0.001298,0.002033,0.001309
1206.879067,-0.637846,0.767218,-0.010995,-0.066394,1.563792,0.833178,-13.062111,0.000830,0.000968,-0.001884
1206.900080,-0.637814,0.767250,-0.011956,-0.066160,1.563792,0.833178,-13.062111,0.000830,0.000968,-0.001884
1206.921898,-0.637866,0.767250,-0.011064,-0.065820,1.484785,0.906304,-13.071559,-0.001298,0.002033,0.001309
1206.942822,-0.637841,0.767179,-0.010819,-0.066917,1.574114,0.949886,-13.109677,-0.002363,0.003097,0.000245
1206.964836,-0.637840,0.767143,-0.010856,-0.067337,1.559252,0.922775,-13.044874,-0.000234,0.000968,-0.001884
1206.985843,-0.637847,0.767187,-0.011412,-0.066670,1.538307,0.856083,-13.060419,0.001894,-0.000096,-0.001884
1207.006915,-0.637872,0.767218,-0.011343,-0.066087,1.510454,0.872804,-13.064466,0.001894,0.002033,0.000245
1207.028826,-0.637919,0.767199,-0.011042,-0.065905,1.506888,0.888157,-13.032032,-0.002363,0.002033,-0.002948
1207.049759,-0.637914,0.767186,-0.011280,-0.066061,1.546006,0.884649,-13.116030,-0.002363,0.002033,-0.001884
1207.071415,-0.637934,0.767162,-0.010804,-0.066223,1.518296,0.914654,-13.075557,-0.002363,0.004161,0.000245
1207.092464,-0.637870,0.767169,-0.011508,-0.066637,1.569582,0.877813,-13.016420,0.000830,0.002033,0.001309
1207.114181,-0.637949,0.767103,-0.010518,-0.066806,1.517698,0.956356,-13.091672,0.004023,-0.003288,-0.002948
1207.135152,-0.637996,0.767145,-0.010382,-0.065894,1.475484,0.879791,-13.071880,0.001894,-0.001160,-0.000819
1207.156296,-0.637963,0.767213,-0.011276,-0.065280,1.520520,0.817836,-13.092551,-0.002363,0.003097,0.000245
1207.178142,-0.637958,0.767232,-0.011763,-0.065011,1.521497,0.835848,-13.094504,-0.004491,0.005225,-0.001884
1207.199092,-0.637981,0.767126,-0.010602,-0.066213,1.533913,1.009444,-13.088739,-0.003427,0.004161,0.000245
1207.220743,-0.637946,0.767024,-0.010066,-0.067799,1.597473,1.022960,-13.081279,-0.001298,0.002033,0.001309
1207.241754,-0.637943,0.767100,-0.011184,-0.066797,1.549273,0.803602,-13.128940,0.004023,-0.001160,-0.002948
1207.263541,-0.637957,0.767185,-0.011610,-0.065605,1.494152,0.813009,-13.092031,0.000830,-0.000096,0.000245
1207.284473,-0.637944,0.767268,-0.011668,-0.064744,1.479611,0.825109,-13.089493,-0.003427,0.003097,0.004502
1207.305562,-0.637967,0.767258,-0.011410,-0.064673,1.484512,0.858440,-13.017217,-0.005555,0.009482,-0.000819
1207.327231,-0.637932,0.767161,-0.011123,-0.066197,1.571791,0.945170,-13.105984,-0.006619,0.013739,0.000245
1207.348135,-0.637954,0.767080,-0.010341,-0.067050,1.544775,0.975501,-13.140282,-0.006619,0.009482,-0.000819
1207.369897,-0.637979,0.767012,-0.009433,-0.067720,1.537299,1.012299,-13.116052,0.007215,-0.000096,0.001309
1207.391862,-0.638015,0.767065,-0.010406,-0.066634,1.527193,0.835773,-13.140602,0.004023,-0.003288,-0.006141
1207.413572,-0.638067,0.767118,-0.010722,-0.065463,1.480157,0.833655,-13.171755,-0.003427,0.000968,-0.004012
1207.434478,-0.637969,0.767133,-0.011710,-0.066071,1.596390,0.862874,-13.164418,-0.005555,0.007354,0.002373
1207.455816,-0.637969,0.767009,-0.010924,-0.067631,1.578235,1.004035,-12.938646,-0.004491,0.007354,-0.000819
1207.477538,-0.638053,0.766873,-0.009904,-0.068534,1.554840,1.024320,-12.987807,0.007215,-0.003288,-0.006141
1207.498452,-0.638161,0.766861,-0.009499,-0.067709,1.506564,0.953679,-13.144152,0.010408,-0.007545,-0.006141
1207.520094,-0.638193,0.766971,-0.010105,-0.066054,1.438193,0.782224,-13.071170,0.005087,-0.004353,-0.000819
1207.541063,-0.638168,0.767050,-0.011207,-0.065193,1.513740,0.785512,-13.085408,0.000830,0.003097,-0.000819
1207.562672,-0.638154,0.766982,-0.010759,-0.066195,1.539783,0.933068,-13.063787,-0.007684,0.006290,0.000245
1207.583585,-0.638177,0.766907,-0.010284,-0.066918,1.537245,0.948931,-13.056267,-0.006619,0.005225,-0.002948
1207.604778,-0.638170,0.766827,-0.009913,-0.067949,1.572593,0.989002,-13.088912,0.000830,0.000968,-0.000819
1207.626608,-0.638228,0.766795,-0.009120,-0.067870,1.509243,0.985261,-13.048133,0.004023,-0.003288,-0.000819
1207.647660,-0.638255,0.766848,-0.009515,-0.066956,1.505011,0.900407,-13.110978,0.004023,-0.003288,-0.001884
1207.669411,-0.638295,0.766893,-0.010135,-0.065966,1.493749,0.851763,-13.084269,-0.000234,-0.001160,-0.005076
1207.690490,-0.638272,0.766970,-0.010791,-0.065195,1.501054,0.833205,-13.102192,-0.001298,-0.001160,0.001309
1207.712284,-0.638223,0.766908,-0.010600,-0.066415,1.563412,0.947824,-13.096887,-0.000234,0.002033,0.002373
1207.733233,-0.638287,0.766777,-0.009232,-0.067508,1.522476,1.088995,-13.042800,0.000830,-0.001160,-0.002948
1207.754404,-0.638276,0.766703,-0.008877,-0.068497,1.566373,1.015916,-13.073697,-0.000234,-0.003288,-0.000819
1207.776106,-0.638204,0.766825,-0.010275,-0.067601,1.571020,0.813021,-13.094209,0.000830,-0.006481,0.002373
1207.797007,-0.638193,0.766943,-0.011430,-0.066156,1.506506,0.693144,-13.072053,0.006151,-0.008610,-0.000819
1207.818337,-0.638241,0.767039,-0.012048,-0.064461,1.429405,0.698452,-13.095045,0.006151,-0.004353,-0.002948
1207.839054,-0.638275,0.767089,-0.012055,-0.063520,1.456848,0.794975,-13.132834,-0.004491,0.004161,-0.000819
1207.860044,-0.638238,0.766986,-0.011287,-0.065250,1.565364,0.981309,-13.105430,-0.013005,0.012675,0.002373
1207.881313,-0.638198,0.766870,-0.010524,-0.067099,1.611575,1.065912,-13.053040,-0.006619,0.007354,0.002373
1207.902083,-0.638210,0.766746,-0.009912,-0.068488,1.603294,1.042415,-13.074826,0.004023,-0.003288,-0.002948
1207.923639,-0.638274,0.766764,-0.009805,-0.067699,1.521466,0.936820,-13.101362,0.010408,-0.008610,-0.002948
1207.944335,-0.638276,0.766864,-0.010905,-0.066366,1.507060,0.756156,-13.058214,0.008280,-0.005417,-0.001884
1207.965296,-0.638326,0.766924,-0.010849,-0.065193,1.449664,0.839374,-13.051958,0.000830,-0.000096,-0.000819
1207.986564,-0.638279,0.767019,-0.011583,-0.064408,1.497707,0.793816,-13.132604,-0.006619,0.005225,0.003437
1208.007233,-0.638269,0.766909,-0.011271,-0.065843,1.573020,0.940229,-13.110472,-0.007684,0.007354,-0.002948
1208.028505,-0.638272,0.766804,-0.009954,-0.067235,1.547429,1.118207,-13.032579,0.000830,0.003097,0.003437
1208.049144,-0.638242,0.766734,-0.009980,-0.068313,1.594408,0.984794,-13.067817,0.004023,-0.001160,-0.000819
1208.069979,-0.638307,0.766776,-0.010183,-0.067191,1.505203,0.891115,-13.098689,0.009344,-0.006481,-0.004012
1208.091204,-0.638372,0.766843,-0.010496,-0.065752,1.446441,0.815708,-13.036771,0.001894,-0.002224,-0.004012
1208.112001,-0.638314,0.766926,-0.011675,-0.065141,1.543294,0.787260,-13.153341,-0.001298,0.003097,0.001309
1208.133534,-0.638296,0.766876,-0.011082,-0.065997,1.530385,0.922588,-13.050579,-0.008748,0.007354,0.002373
1208.154302,-0.638324,0.766778,-0.010081,-0.067019,1.537544,1.003238,-13.095464,-0.004491,0.005225,-0.000819
1208.175811,-0.638303,0.766747,-0.010439,-0.067522,1.575459,0.935323,-13.113734,0.001894,-0.000096,-0.001884
1208.196700,-0.638314,0.766782,-0.010906,-0.066944,1.536877,0.881671,-13.049733,0.006151,-0.003288,-0.001884
1208.217539,-0.638349,0.766842,-0.011094,-0.065886,1.493611,0.849899,-13.107930,0.004023,-0.002224,-0.000819
1208.238874,-0.638400,0.766881,-0.010853,-0.064970,1.461175,0.858721,-13.092789,-0.000234,0.000968,-0.000819
