t,x,y,theta
2265.752599,6.5396,4.0407,2.2120
2265.781736,6.5396,4.0407,2.2120
2265.823315,6.5396,4.0407,2.2120
2265.844105,6.5396,4.0407,2.2120
2265.885751,6.5396,4.0407,2.2119
2265.921266,6.5396,4.0407,2.2119
2265.948056,6.5396,4.0407,2.2119
2265.989680,6.5396,4.0407,2.2119
2266.010478,6.5396,4.0407,2.2119
2266.052143,6.5396,4.0407,2.2119
2266.089232,6.5396,4.0407,2.2119
2266.114511,6.5396,4.0407,2.2119
2266.156117,6.5396,4.0407,2.2119
2266.176995,6.5396,4.0407,2.2119
2266.218623,6.5396,4.0407,2.2119
2266.239404,6.5396,4.0407,2.2118
2266.281244,6.5396,4.0407,2.2118
2266.322835,6.5396,4.0407,2.2118
2266.343587,6.5396,4.0407,2.2118
2266.385405,6.5396,4.0407,2.2118
2266.406258,6.5396,4.0407,2.2118
2266.448010,6.5396,4.0407,2.2118
2266.468937,6.5396,4.0407,2.2118
2266.510945,6.5396,4.0407,2.2118
2266.553222,6.5396,4.0407,2.2118
2266.574505,6.5396,4.0407,2.2118
2266.616080,6.5396,4.0407,2.2118
2266.656393,6.5396,4.0407,2.2118
2266.681863,6.5396,4.0407,2.2118
2266.718772,6.5396,4.0407,2.2118
2266.744584,6.5396,4.0407,2.2118
2266.786585,6.5396,4.0407,2.2117
2266.823095,6.5396,4.0407,2.2117
2266.849573,6.5396,4.0407,2.2117
2266.885657,6.5396,4.0407,2.2117
2266.913079,6.5396,4.0407,2.2117
2266.955266,6.5396,4.0407,2.2117
2266.990114,6.5396,4.0407,2.2117
2267.018339,6.5396,4.0407,2.2117
2267.052616,6.5396,4.0407,2.2117
2267.081762,6.5396,4.0407,2.2117
2267.115153,6.5396,4.0407,2.2117
2267.156768,6.5396,4.0407,2.2117
2267.187339,6.5396,4.0407,2.2117
2267.219235,6.5396,4.0407,2.2117
2267.250517,6.5396,4.0407,2.2117
2267.281892,6.5396,4.0407,2.2117
2267.323536,6.5396,4.0407,2.2117
2267.355532,6.5396,4.0407,2.2116
2267.385881,6.5396,4.0407,2.2116
2267.418685,6.5396,4.0407,2.2116
2267.448460,6.5396,4.0407,2.2116
2267.490185,6.5396,4.0407,2.2116
2267.511015,6.5396,4.0407,2.2116
2267.552684,6.5396,4.0407,2.2116
2267.587982,6.5396,4.0407,2.2116
2267.615150,6.5396,4.0407,2.2116
2267.656659,6.5396,4.0407,2.2116
2267.677432,6.5396,4.0407,2.2116
2267.718963,6.5396,4.0407,2.2116
2267.739729,6.5396,4.0407,2.2116
2267.781393,6.5396,4.0407,2.2116
2267.822980,6.5396,4.0407,2.2116
2267.843775,6.5396,4.0407,2.2116
2267.885389,6.5396,4.0407,2.2116
2267.906218,6.5396,4.0407,2.2116
2267.947764,6.5396,4.0407,2.2116
2267.989388,6.5396,4.0407,2.2116
2268.010180,6.5396,4.0407,2.2116
2268.051876,6.5396,4.0407,2.2116
2268.072753,6.5396,4.0407,2.2116
2268.114733,6.5396,4.0407,2.2116
2268.156303,6.5396,4.0407,2.2116
2268.177793,6.5396,4.0407,2.2116
2268.220003,6.5396,4.0407,2.2116
2268.241312,6.5396,4.0407,2.2115
2268.283041,6.5396,4.0407,2.2115
2268.322937,6.5396,4.0407,2.2116
2268.346529,6.5396,4.0407,2.2115
2268.388757,6.5396,4.0407,2.2115
2268.409609,6.5396,4.0407,2.2115
2268.451795,6.5396,4.0407,2.2115
2268.490038,6.5396,4.0407,2.2115
2268.515525,6.5396,4.0407,2.2116
2268.552617,6.5396,4.0407,2.2116
2268.578505,6.5396,4.0407,2.2116
2268.620679,6.5396,4.0407,2.2116
2268.656720,6.5396,4.0407,2.2116
2268.683482,6.5396,4.0407,2.2116
2268.719070,6.5396,4.0407,2.2116
2268.746594,6.5396,4.0407,2.2116
2268.788827,6.5396,4.0407,2.2116
2268.823516,6.5396,4.0407,2.2116
2268.852162,6.5396,4.0407,2.2116
2268.885876,6.5396,4.0407,2.2116
2268.915066,6.5396,4.0407,2.2116
2268.948139,6.5396,4.0407,2.2115
2268.989900,6.5396,4.0407,2.2115
2269.020131,6.5396,4.0407,2.2116
2269.052270,6.5396,4.0407,2.2116
2269.082496,6.5396,4.0407,2.2116
2269.114585,6.5396,4.0407,2.2116
2269.156283,6.5396,4.0407,2.2115
2269.187558,6.5396,4.0407,2.2115
2269.218831,6.5396,4.0407,2.2115
2269.251024,6.5396,4.0407,2.2115
2269.281236,6.5396,4.0407,2.2115
2269.322861,6.5396,4.0407,2.2115
2269.356319,6.5396,4.0407,2.2115
2269.385492,6.5396,4.0407,2.2115
2269.419704,6.5396,4.0407,2.2115
2269.448269,6.5396,4.0407,2.2115
2269.490036,6.5396,4.0407,2.2115
2269.510972,6.5396,4.0407,2.2115
2269.552746,6.5396,4.0407,2.2115
2269.573537,6.5396,4.0407,2.2115
2269.615052,6.5396,4.0407,2.2115
2269.656727,6.5396,4.0407,2.2115
2269.677525,6.5396,4.0407,2.2115
2269.719033,6.5396,4.0407,2.2114
2269.756320,6.5396,4.0407,2.2114
2269.781364,6.5396,4.0407,2.2115
2269.823218,6.5396,4.0407,2.2115
2269.844140,6.5396,4.0407,2.2115
2269.885761,6.5396,4.0407,2.2115
2269.906594,6.5396,4.0407,2.2115
2269.948213,6.5396,4.0407,2.2115
2269.989960,6.5396,4.0407,2.2115
2270.010742,6.5396,4.0407,2.2115
2270.052309,6.5396,4.0407,2.2115
2270.073123,6.5396,4.0407,2.2115
2270.115106,6.5396,4.0407,2.2115
2270.156541,6.5396,4.0407,2.2116
2270.178136,6.5396,4.0407,2.2116
2270.220097,6.5396,4.0407,2.2116
2270.240884,6.5396,4.0407,2.2116
2270.282909,6.5396,4.0407,2.2116
2270.322918,6.5396,4.0407,2.2116
2270.346110,6.5396,4.0407,2.2116
2270.388143,6.5396,4.0407,2.2116
2270.409007,6.5396,4.0407,2.2116
2270.451058,6.5396,4.0407,2.2116
2270.489080,6.5396,4.0407,2.2116
2270.514520,6.5396,4.0407,2.2116
2270.556219,6.5396,4.0407,2.2116
2270.577576,6.5396,4.0407,2.2116
2270.619604,6.5396,4.0407,2.2116
2270.655906,6.5396,4.0407,2.2116
2270.682643,6.5396,4.0407,2.2116
2270.718354,6.5396,4.0407,2.2116
2270.745572,6.5396,4.0407,2.2116
2270.787762,6.5396,4.0407,2.2116
2270.822290,6.5396,4.0407,2.2116
2270.850696,6.5396,4.0407,2.2116
2270.884584,6.5396,4.0407,2.2116
2270.914478,6.5396,4.0407,2.2116
2270.956130,6.5396,4.0407,2.2116
2270.988772,6.5396,4.0407,2.2116
2271.019805,6.5396,4.0407,2.2115
2271.051267,6.5396,4.0407,2.2115
2271.083127,6.5396,4.0407,2.2115
2271.113864,6.5396,4.0407,2.2115
2271.155491,6.5396,4.0407,2.2116
2271.188291,6.5396,4.0407,2.2116
2271.217942,6.5396,4.0407,2.2116
2271.251283,6.5396,4.0407,2.2116
2271.280369,6.5396,4.0407,2.2116
2271.322047,6.5396,4.0407,2.2116
2271.342875,6.5396,4.0407,2.2116
2271.384476,6.5396,4.0407,2.2115
2271.420046,6.5396,4.0407,2.2115
2271.446780,6.5396,4.0407,2.2115
2271.488394,6.5396,4.0407,2.2115
2271.509269,6.5396,4.0407,2.2115
2271.551003,6.5396,4.0407,2.2115
2271.588836,6.5396,4.0407,2.2116
2271.613678,6.5396,4.0407,2.2116
2271.655259,6.5396,4.0407,2.2116
2271.676045,6.5396,4.0407,2.2116
2271.717609,6.5396,4.0407,2.2115
2271.756432,6.5396,4.0407,2.2115
2271.779919,6.5396,4.0407,2.2115
2271.821605,6.5396,4.0407,2.2115
2271.842344,6.5396,4.0407,2.2115
2271.883878,6.5396,4.0407,2.2115
2271.904665,6.5396,4.0407,2.2115
2271.946572,6.5396,4.0407,2.2115
2271.988116,6.5396,4.0407,2.2115
2272.010289,6.5396,4.0407,2.2115
2272.052358,6.5396,4.0407,2.2115
2272.073378,6.5396,4.0407,2.2115
2272.115381,6.5396,4.0407,2.2115
2272.154785,6.5396,4.0407,2.2115
2272.178841,6.5396,4.0407,2.2115
2272.220796,6.5396,4.0407,2.2114
2272.242099,6.5396,4.0407,2.2114
2272.284134,6.5396,4.0407,2.2114
2272.321891,6.5396,4.0407,2.2114
2272.346894,6.5396,4.0407,2.2114
2272.384694,6.5396,4.0407,2.2114
2272.411351,6.5396,4.0407,2.2114
2272.453559,6.5396,4.0407,2.2113
2272.489830,6.5396,4.0407,2.2113
2272.516621,6.5396,4.0407,2.2113
2272.552240,6.5396,4.0407,2.2114
2272.580080,6.5396,4.0407,2.2113
2272.621709,6.5396,4.0407,2.2113
2272.656537,6.5396,4.0407,2.2113
2272.685291,6.5396,4.0407,2.2113
2272.718820,6.5396,4.0407,2.2113
2272.748168,6.5396,4.0407,2.2113
2272.781104,6.5396,4.0407,2.2113
2272.823441,6.5396,4.0407,2.2113
2272.853896,6.5396,4.0407,2.2113
2272.885804,6.5396,4.0407,2.2113
2272.916840,6.5396,4.0407,2.2113
2272.948031,6.5396,4.0407,2.2113
2272.989734,6.5396,4.0407,2.2113
2273.022074,6.5396,4.0407,2.2113
2273.052102,6.5396,4.0407,2.2113
2273.085583,6.5396,4.0407,2.2114
2273.114568,6.5396,4.0407,2.2114
2273.156070,6.5396,4.0407,2.2114
2273.176837,6.5396,4.0407,2.2113
2273.218242,6.5396,4.0407,2.2113
2273.253833,6.5396,4.0407,2.2113
2273.280582,6.5396,4.0407,2.2114
2273.322167,6.5396,4.0407,2.2114
2273.342866,6.5396,4.0407,2.2114
2273.384293,6.5396,4.0407,2.2114
2273.421826,6.5396,4.0407,2.2114
2273.447382,6.5396,4.0407,2.2114
2273.488935,6.5396,4.0407,2.2114
2273.509793,6.5396,4.0407,2.2114
2273.551819,6.5396,4.0407,2.2114
2273.572652,6.5396,4.0407,2.2114
2273.614474,6.5396,4.0407,2.2114
2273.656101,6.5396,4.0407,2.2114
2273.676949,6.5396,4.0407,2.2114
2273.720326,6.5396,4.0407,2.2114
2273.742334,6.5396,4.0407,2.2114
2273.783819,6.5396,4.0407,2.2114
2273.822708,6.5396,4.0407,2.2113
2273.847627,6.5396,4.0407,2.2113
2273.889223,6.5396,4.0407,2.2114
2273.909997,6.5396,4.0407,2.2114
2273.951758,6.5396,4.0407,2.2113
2273.972543,6.5396,4.0407,2.2113
2274.014438,6.5396,4.0407,2.2113
2274.056267,6.5396,4.0407,2.2113
2274.077239,6.5396,4.0407,2.2113
2274.119657,6.5396,4.0407,2.2113
2274.140453,6.5396,4.0407,2.2113
2274.181999,6.5396,4.0407,2.2113
2274.202705,6.5396,4.0407,2.2113
2274.244114,6.5396,4.0407,2.2113
2274.286440,6.5396,4.0407,2.2113
2274.307210,6.5396,4.0407,2.2112
2274.349717,6.5396,4.0407,2.2112
2274.370453,6.5396,4.0407,2.2112
2274.412095,6.5396,4.0407,2.2112
2274.454327,6.5396,4.0407,2.2112
2274.475120,6.5396,4.0407,2.2112
2274.517311,6.5396,4.0407,2.2112
2274.538184,6.5396,4.0407,2.2112
2274.580382,6.5396,4.0407,2.2112
2274.622653,6.5396,4.0407,2.2111
2274.644012,6.5396,4.0407,2.2111
2274.685842,6.5396,4.0407,2.2111
2274.707167,6.5396,4.0407,2.2111
2274.749311,6.5396,4.0407,2.2111
2274.785938,6.5396,4.0407,2.2111
2274.812469,6.5396,4.0407,2.2111
2274.854626,6.5396,4.0407,2.2110
2274.889558,6.5396,4.0407,2.2110
2274.917605,6.5396,4.0407,2.2110
2274.951807,6.5396,4.0407,2.2110
2274.980878,6.5396,4.0407,2.2110
2275.022974,6.5396,4.0407,2.2110
2275.055725,6.5396,4.0407,2.2110
2275.085958,6.5396,4.0407,2.2110
2275.117962,6.5396,4.0407,2.2110
2275.149184,6.5396,4.0407,2.2110
2275.180193,6.5396,4.0407,2.2110
2275.221738,6.5396,4.0407,2.2110
2275.254797,6.5396,4.0407,2.2110
2275.283833,6.5396,4.0407,2.2110
2275.304578,6.5396,4.0407,2.2109
2275.345938,6.5396,4.0407,2.2109
2275.387506,6.5396,4.0407,2.2109
2275.422766,6.5396,4.0407,2.2109
2275.449849,6.5396,4.0407,2.2109
2275.485881,6.5396,4.0407,2.2109
2275.512456,6.5396,4.0407,2.2109
2275.554002,6.5396,4.0407,2.2109
2275.574757,6.5396,4.0407,2.2109
2275.616258,6.5396,4.0407,2.2109
2275.654929,6.5396,4.0407,2.2109
2275.678673,6.5396,4.0407,2.2109
2275.720282,6.5396,4.0407,2.2109
2275.741162,6.5396,4.0407,2.2109
2275.783741,6.5396,4.0407,2.2109
2275.804519,6.5396,4.0407,2.2109
2275.846152,6.5396,4.0407,2.2109
2275.887757,6.5396,4.0407,2.2109
2275.908591,6.5396,4.0407,2.2109
2275.950143,6.5396,4.0407,2.2109
2275.971044,6.5396,4.0407,2.2109
2276.013304,6.5396,4.0407,2.2109
2276.055405,6.5396,4.0407,2.2109
2276.076184,6.5396,4.0407,2.2109
2276.118416,6.5396,4.0407,2.2109
2276.139368,6.5396,4.0407,2.2109
2276.181505,6.5396,4.0407,2.2109
2276.220352,6.5396,4.0407,2.2108
2276.244283,6.5396,4.0407,2.2108
2276.286622,6.5396,4.0407,2.2108
2276.307916,6.5396,4.0407,2.2108
2276.349496,6.5396,4.0407,2.2108
2276.386589,6.5396,4.0407,2.2108
2276.412302,6.5396,4.0407,2.2108
2276.454428,6.5396,4.0407,2.2108
2276.475735,6.5396,4.0407,2.2108
2276.517942,6.5396,4.0407,2.2108
2276.553429,6.5396,4.0407,2.2108
2276.580914,6.5396,4.0407,2.2108
2276.623024,6.5396,4.0407,2.2108
2276.643822,6.5396,4.0407,2.2108
2276.686133,6.5396,4.0407,2.2108
2276.720303,6.5396,4.0407,2.2108
2276.749211,6.5396,4.0407,2.2107
2276.782650,6.5396,4.0407,2.2107
2276.812202,6.5396,4.0407,2.2107
2276.854300,6.5396,4.0407,2.2107
2276.886596,6.5396,4.0407,2.2107
2276.917819,6.5396,4.0407,2.2107
2276.949199,6.5396,4.0407,2.2107
2276.980748,6.5396,4.0407,2.2107
2277.011572,6.5396,4.0407,2.2107
2277.053247,6.5396,4.0407,2.2107
2277.086068,6.5396,4.0407,2.2107
2277.115709,6.5396,4.0407,2.2107
2277.149381,6.5396,4.0407,2.2106
2277.178127,6.5396,4.0407,2.2106
2277.219745,6.5396,4.0407,2.2107
2277.255465,6.5396,4.0407,2.2107
2277.282266,6.5396,4.0407,2.2107
2277.319155,6.5396,4.0407,2.2106
2277.344788,6.5396,4.0407,2.2106
2277.386356,6.5396,4.0407,2.2106
2277.407119,6.5396,4.0407,2.2106
2277.448750,6.5396,4.0407,2.2106
2277.486560,6.5396,4.0407,2.2106
2277.511083,6.5396,4.0407,2.2105
2277.552786,6.5396,4.0407,2.2105
2277.573516,6.5396,4.0407,2.2105
2277.614919,6.5396,4.0407,2.2106
2277.656548,6.5396,4.0407,2.2106
2277.677291,6.5396,4.0407,2.2106
2277.718884,6.5396,4.0407,2.2106
2277.739613,6.5396,4.0407,2.2106
2277.781598,6.5396,4.0407,2.2106
2277.822553,6.5396,4.0407,2.2106
2277.844385,6.5396,4.0407,2.2105
2277.886520,6.5396,4.0407,2.2105
2277.907282,6.5396,4.0407,2.2105
2277.949613,6.5396,4.0407,2.2105
2277.988466,6.5396,4.0407,2.2105
2278.012519,6.5396,4.0407,2.2105
2278.054689,6.5396,4.0407,2.2105
2278.075558,6.5396,4.0407,2.2105
2278.117681,6.5396,4.0407,2.2104
2278.154072,6.5396,4.0407,2.2104
2278.181251,6.5396,4.0407,2.2104
2278.223064,6.5396,4.0407,2.2104
2278.244430,6.5396,4.0407,2.2104
2278.286733,6.5396,4.0407,2.2104
2278.319821,6.5396,4.0407,2.2104
2278.349721,6.5396,4.0407,2.2104
2278.382062,6.5396,4.0407,2.2104
2278.412877,6.5396,4.0407,2.2103
2278.455084,6.5396,4.0407,2.2103
2278.486213,6.5396,4.0407,2.2103
2278.518231,6.5396,4.0407,2.2103
2278.548472,6.5396,4.0407,2.2103
2278.589866,6.5396,4.0407,2.2102
2278.610639,6.5396,4.0407,2.2102
2278.652235,6.5396,4.0407,2.2102
2278.686755,6.5396,4.0407,2.2102
2278.714490,6.5396,4.0407,2.2102
2278.755943,6.5396,4.0407,2.2102
2278.776640,6.5396,4.0407,2.2102
2278.818082,6.5396,4.0407,2.2102
2278.855207,6.5396,4.0407,2.2102
2278.880232,6.5396,4.0407,2.2102
2278.921846,6.5396,4.0407,2.2102
2278.942638,6.5396,4.0407,2.2102
2278.984678,6.5396,4.0407,2.2102
2279.005454,6.5396,4.0407,2.2102
2279.047087,6.5396,4.0407,2.2102
2279.088844,6.5396,4.0407,2.2102
2279.109621,6.5396,4.0407,2.2102
2279.151876,6.5396,4.0407,2.2101
2279.173012,6.5396,4.0407,2.2101
2279.214957,6.5396,4.0407,2.2101
2279.256359,6.5396,4.0407,2.2101
2279.279339,6.5396,4.0407,2.2101
2279.321781,6.5396,4.0407,2.2101
2279.343062,6.5396,4.0407,2.2101
2279.385097,6.5396,4.0407,2.2101
2279.422682,6.5396,4.0407,2.2101
2279.448165,6.5396,4.0407,2.2101
2279.485049,6.5396,4.0407,2.2101
2279.510856,6.5396,4.0407,2.2101
2279.552959,6.5396,4.0407,2.2101
2279.589952,6.5396,4.0407,2.2101
2279.615811,6.5396,4.0407,2.2101
2279.652616,6.5396,4.0407,2.2101
2279.678569,6.5396,4.0407,2.2101
2279.720480,6.5396,4.0407,2.2100
2279.756622,6.5396,4.0407,2.2100
2279.783430,6.5396,4.0407,2.2100
2279.818988,6.5396,4.0407,2.2100
2279.846956,6.5396,4.0407,2.2100
2279.888392,6.5396,4.0407,2.2100
2279.923135,6.5396,4.0407,2.2099
2279.951549,6.5396,4.0407,2.2099
2279.985762,6.5396,4.0407,2.2099
2280.015588,6.5396,4.0407,2.2099
2280.048516,6.5396,4.0407,2.2099
2280.078423,6.5396,4.0407,2.2099
2280.120500,6.5396,4.0407,2.2099
2280.153067,6.5396,4.0407,2.2099
2280.183309,6.5396,4.0407,2.2099
2280.215707,6.5396,4.0407,2.2099
2280.247015,6.5396,4.0407,2.2099
2280.288585,6.5396,4.0407,2.2099
2280.319965,6.5396,4.0407,2.2099
2280.351821,6.5396,4.0407,2.2099
2280.382477,6.5396,4.0407,2.2099
2280.414871,6.5396,4.0407,2.2099
2280.444883,6.5396,4.0407,2.2099
2280.486536,6.5396,4.0407,2.2099
2280.519856,6.5396,4.0407,2.2099
2280.549161,6.5396,4.0407,2.2099
2280.582894,6.5396,4.0407,2.2099
2280.611527,6.5396,4.0407,2.2099
2280.653226,6.5396,4.0407,2.2099
2280.688068,6.5396,4.0407,2.2099
2280.715530,6.5396,4.0407,2.2099
2280.751305,6.5396,4.0407,2.2099
2280.779382,6.5396,4.0407,2.2099
2280.821109,6.5396,4.0407,2.2099
2280.841885,6.5396,4.0407,2.2099
2280.883511,6.5396,4.0407,2.2099
2280.920040,6.5396,4.0407,2.2099
2280.945988,6.5396,4.0407,2.2099
2280.987650,6.5396,4.0407,2.2098
2281.008448,6.5396,4.0407,2.2098
2281.050020,6.5396,4.0407,2.2098
2281.088222,6.5396,4.0407,2.2098
2281.112261,6.5396,4.0407,2.2098
2281.153922,6.5396,4.0407,2.2098
2281.174681,6.5396,4.0407,2.2098
2281.216258,6.5396,4.0407,2.2098
2281.237098,6.5396,4.0407,2.2098
2281.278767,6.5396,4.0407,2.2098
2281.320283,6.5396,4.0407,2.2098
2281.341216,6.5396,4.0407,2.2098
2281.382784,6.5396,4.0407,2.2098
2281.404385,6.5396,4.0407,2.2098
2281.447819,6.5396,4.0407,2.2098
2281.487360,6.5396,4.0407,2.2098
2281.511265,6.5396,4.0407,2.2098
2281.553024,6.5396,4.0407,2.2098
2281.570843,6.5396,4.0407,2.2098
2281.615896,6.5396,4.0407,2.2098
2281.654065,6.5396,4.0407,2.2098
2281.679781,6.5396,4.0407,2.2098
2281.722050,6.5396,4.0407,2.2098
2281.742777,6.5396,4.0407,2.2098
2281.784939,6.5396,4.0407,2.2098
2281.820640,6.5396,4.0407,2.2098
2281.848135,6.5396,4.0407,2.2098
2281.883125,6.5396,4.0407,2.2098
2281.912850,6.5396,4.0407,2.2098
2281.954670,6.5396,4.0407,2.2098
2281.987433,6.5396,4.0407,2.2098
2282.018659,6.5396,4.0407,2.2098
2282.050837,6.5396,4.0407,2.2098
2282.081637,6.5396,4.0407,2.2098
2282.113273,6.5396,4.0407,2.2098
2282.154875,6.5396,4.0407,2.2097
2282.186698,6.5396,4.0407,2.2097
2282.217250,6.5396,4.0407,2.2098
2282.250100,6.5396,4.0407,2.2097
2282.279794,6.5396,4.0407,2.2097
2282.321429,6.5396,4.0407,2.2097
2282.355602,6.5396,4.0407,2.2097
2282.383765,6.5396,4.0407,2.2097
2282.418910,6.5396,4.0407,2.2097
2282.446229,6.5396,4.0407,2.2097
2282.487754,6.5396,4.0407,2.2097
2282.508667,6.5396,4.0407,2.2097
2282.550371,6.5396,4.0407,2.2097
2282.586934,6.5396,4.0407,2.2097
2282.612929,6.5396,4.0407,2.2097
2282.654529,6.5396,4.0407,2.2096
2282.675301,6.5396,4.0407,2.2096
2282.716882,6.5396,4.0407,2.2096
2282.754485,6.5396,4.0407,2.2096
2282.779243,6.5396,4.0407,2.2096
2282.820834,6.5396,4.0407,2.2096
2282.841675,6.5396,4.0407,2.2096
2282.883226,6.5396,4.0407,2.2096
2282.922665,6.5396,4.0407,2.2096
2282.945754,6.5396,4.0407,2.2095
2282.987318,6.5396,4.0407,2.2095
2283.008137,6.5396,4.0407,2.2095
2283.049865,6.5396,4.0407,2.2095
2283.070687,6.5396,4.0407,2.2095
2283.112481,6.5396,4.0407,2.2095
2283.154122,6.5396,4.0407,2.2095
2283.175104,6.5396,4.0407,2.2095
2283.216762,6.5396,4.0407,2.2095
2283.238063,6.5396,4.0407,2.2095
2283.280241,6.5396,4.0407,2.2094
2283.322324,6.5396,4.0407,2.2094
2283.343044,6.5396,4.0407,2.2094
2283.385214,6.5396,4.0407,2.2094
2283.405891,6.5396,4.0407,2.2095
2283.448119,6.5396,4.0407,2.2095
2283.487535,6.5396,4.0407,2.2095
2283.511066,6.5396,4.0407,2.2094
2283.553987,6.5396,4.0407,2.2094
2283.575222,6.5396,4.0407,2.2094
2283.616757,6.5396,4.0407,2.2094
2283.654022,6.5396,4.0407,2.2094
2283.680197,6.5396,4.0407,2.2094
2283.722351,6.5396,4.0407,2.2094
2283.743079,6.5396,4.0407,2.2094
2283.785277,6.5396,4.0407,2.2094
2283.820520,6.5396,4.0407,2.2094
2283.848122,6.5396,4.0407,2.2094
2283.882984,6.5396,4.0407,2.2094
2283.911779,6.5396,4.0407,2.2094
2283.953843,6.5396,4.0407,2.2094
2283.987722,6.5396,4.0407,2.2094
2284.016931,6.5396,4.0407,2.2094
2284.050127,6.5396,4.0407,2.2094
2284.080369,6.5396,4.0407,2.2094
2284.122159,6.5396,4.0407,2.2094
2284.154135,6.5396,4.0407,2.2094
2284.185705,6.5396,4.0407,2.2094
2284.216612,6.5396,4.0407,2.2094
2284.248825,6.5396,4.0407,2.2094
2284.278993,6.5396,4.0407,2.2094
2284.320630,6.5396,4.0407,2.2094
2284.354502,6.5396,4.0407,2.2094
2284.383003,6.5396,4.0407,2.2094
2284.417771,6.5396,4.0407,2.2093
2284.445662,6.5396,4.0407,2.2093
2284.487322,6.5396,4.0407,2.2094
2284.523165,6.5396,4.0407,2.2094
2284.549805,6.5396,4.0407,2.2094
2284.587185,6.5396,4.0407,2.2093
2284.612105,6.5396,4.0407,2.2093
2284.654085,6.5396,4.0407,2.2093
2284.674868,6.5396,4.0407,2.2093
2284.716458,6.5396,4.0407,2.2093
2284.755261,6.5396,4.0407,2.2094
2284.778991,6.5396,4.0407,2.2094
2284.820803,6.5396,4.0407,2.2094
2284.841731,6.5396,4.0407,2.2094
2284.883427,6.5396,4.0407,2.2094
2284.904274,6.5396,4.0407,2.2094
2284.945971,6.5396,4.0407,2.2094
2284.987611,6.5396,4.0407,2.2094
2285.008349,6.5396,4.0407,2.2094
2285.052289,6.5396,4.0407,2.2094
2285.073176,6.5396,4.0407,2.2094
2285.114799,6.5396,4.0407,2.2094
2285.156444,6.5396,4.0407,2.2094
2285.177218,6.5396,4.0407,2.2094
2285.218746,6.5396,4.0407,2.2094
2285.239978,6.5396,4.0407,2.2094
2285.281611,6.5396,4.0407,2.2094
2285.323024,6.5396,4.0407,2.2094
2285.345118,6.5396,4.0407,2.2094
2285.387070,6.5396,4.0407,2.2094
2285.407818,6.5396,4.0407,2.2094
2285.449962,6.5396,4.0407,2.2094
2285.489824,6.5396,4.0407,2.2094
2285.512971,6.5396,4.0407,2.2093
2285.555183,6.5396,4.0407,2.2093
2285.575954,6.5396,4.0407,2.2093
2285.618239,6.5396,4.0407,2.2093
2285.656585,6.5396,4.0407,2.2093
2285.681466,6.5396,4.0407,2.2093
2285.718954,6.5396,4.0407,2.2093
2285.744535,6.5396,4.0407,2.2093
2285.786666,6.5396,4.0407,2.2093
2285.807999,6.5396,4.0407,2.2093
2285.850038,6.5396,4.0407,2.2093
2285.886079,6.5396,4.0407,2.2094
2285.913982,6.5396,4.0407,2.2094
2285.956106,6.5396,4.0407,2.2094
2285.976899,6.5396,4.0407,2.2094
2286.019152,6.5396,4.0407,2.2094
2286.052990,6.5396,4.0407,2.2094
2286.082317,6.5396,4.0407,2.2093
2286.116135,6.5396,4.0407,2.2093
2286.145748,6.5396,4.0407,2.2093
2286.188016,6.5396,4.0407,2.2093
2286.220649,6.5396,4.0407,2.2093
2286.251862,6.5396,4.0407,2.2093
2286.282917,6.5396,4.0407,2.2093
2286.315281,6.5396,4.0407,2.2093
2286.345246,6.5396,4.0407,2.2093
2286.386830,6.5396,4.0407,2.2093
2286.421408,6.5396,4.0407,2.2093
2286.449106,6.5396,4.0407,2.2093
2286.484474,6.5396,4.0407,2.2092
2286.511659,6.5396,4.0407,2.2093
2286.553267,6.5396,4.0407,2.2093
2286.589571,6.5396,4.0407,2.2092
2286.615323,6.5396,4.0407,2.2092
2286.656738,6.5396,4.0407,2.2092
2286.677400,6.5396,4.0407,2.2092
2286.718770,6.5396,4.0407,2.2092
2286.739469,6.5396,4.0407,2.2092
2286.781011,6.5396,4.0407,2.2092
2286.823387,6.5396,4.0407,2.2092
2286.844030,6.5396,4.0407,2.2092
2286.885395,6.5396,4.0407,2.2092
2286.906159,6.5396,4.0407,2.2092
2286.949119,6.5396,4.0407,2.2092
2286.989132,6.5396,4.0407,2.2092
2287.012490,6.5396,4.0407,2.2092
2287.054148,6.5396,4.0407,2.2092
2287.075361,6.5396,4.0407,2.2092
2287.117005,6.5396,4.0407,2.2092
2287.137788,6.5396,4.0407,2.2092
2287.179673,6.5396,4.0407,2.2091
2287.221813,6.5396,4.0407,2.2091
2287.242601,6.5396,4.0407,2.2091
2287.284093,6.5396,4.0407,2.2091
2287.304897,6.5396,4.0407,2.2091
2287.346716,6.5396,4.0407,2.2091
2287.389036,6.5396,4.0407,2.2091
2287.410426,6.5396,4.0407,2.2091
2287.452093,6.5396,4.0407,2.2091
2287.473555,6.5396,4.0407,2.2091
2287.515721,6.5396,4.0407,2.2091
2287.554668,6.5396,4.0407,2.2091
2287.578663,6.5396,4.0407,2.2090
2287.620629,6.5396,4.0407,2.2090
2287.641382,6.5396,4.0407,2.2090
2287.683431,6.5396,4.0407,2.2090
2287.720898,6.5396,4.0407,2.2090
2287.746627,6.5396,4.0407,2.2090
2287.788639,6.5396,4.0407,2.2090
2287.809449,6.5396,4.0407,2.2090
2287.851018,6.5396,4.0407,2.2090
2287.887044,6.5396,4.0407,2.2090
2287.914609,6.5396,4.0407,2.2090
